turn_id,meeting_id,speaker_id,next_speaker_id,utterance_text,pause_duration_ms,speech_duration_ms,num_words,last_token,ends_with_punctuation,has_question_word,syntactic_completeness_score,is_backchannel,is_interruption,label_end_of_turn,source_corpus,label_source
ami_002819,EN2006a,A,B,". I And that it is altering the spectrum , isn't it ? I mean is a ch",210,5139,15,ch,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002820,EN2006a,A,B,"altering the spectrum , isn't it ? I mean is a ch change in the s spectrum of",1309,6710,16,of,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002821,EN2006a,B,C,say a uh big blue bump or a soft or a continuum . And we include those .,1650,4450,16,those,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002822,EN2006a,C,B,"include s descriptions of spectral features that were based on fitting , were we ? Have we ?",299,8269,15,we,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002823,EN2006a,C,B,"you can point at in a spectrum and say , there it is . Yeah . Yeah .",880,5019,14,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002824,EN2006a,C,B,It's tricky .,799,1400,2,tricky,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002825,EN2006a,B,C,And absorption again .,259,1659,3,again,1,0,0.72,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002826,EN2006a,B,C,"Right , what have we got different here ?",1109,1559,7,here,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002827,EN2006a,C,B,"Uh I don't have K_ star , but I should do .",1250,3120,10,do,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002828,EN2006a,B,C,"it's that one and this one here . Oh , we were including feature within spectral feature .",230,7029,15,feature,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002829,EN2006a,C,B,What's wrong with broad H_ alpha ?,1009,1460,6,alpha,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002830,EN2006a,C,B,What's wrong with broad H_ alpha ? Right .,830,3769,7,right,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002831,EN2006a,C,D,Yeah . Okay .,880,2359,2,okay,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002832,EN2006a,B,B,Silicone two is an element rather than a,1630,3659,8,a,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002833,EN2006a,B,B,Silicone two is an element rather than a In this context .,1440,6829,11,context,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002834,EN2006a,B,B,element rather than a In this context . Rather than a line . These are the lines .,1960,7759,15,lines,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002835,EN2006a,B,B,this context . Rather than a line . These are the lines . I guess what you w,1210,7509,15,w,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002836,EN2006a,A,B,"Yeah , I think so too in that",1700,1709,7,that,0,0,0.1,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002837,EN2006a,A,A,"Yeah , I think so too in that M",1180,3829,8,m,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002838,EN2006a,C,B,"Yeah , that's true .",1619,1019,3,true,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002839,EN2006a,B,C,Lyman alpha forest clouds .,599,2850,4,clouds,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002840,EN2006a,C,B,"Oh no , we're back to it again .",990,2490,7,again,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002841,EN2006a,B,C,Lyman alpha forest clouds . Lyman alpha forest you can point to on the spectrum .,1000,6440,14,spectrum,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002842,EN2006a,C,B,"That's true , but Lyman alpha forest clouds are source types we aren't marching marking .",609,5680,14,marking,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002843,EN2006a,B,B,"So we haven't basically , we just haven't got a a rule for",1539,2570,12,for,0,0,0.1,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002844,EN2006a,B,C,spectral features within or referring to s types of source when we're not bother marking the source .,470,3909,17,source,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002845,EN2006a,C,C,"Which we don't mark , yeah .",2360,2059,5,yeah,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002846,EN2006a,B,C,"So are we marking H_ two and H_ two regions , for example ?",549,3200,12,example,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002847,EN2006a,B,B,"I guess it's not it's not defined by a spectral feature though , H_ two region , whereas",1369,3400,16,whereas,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002848,EN2006a,B,C,is defined by the definition of Lyman alpha forest clouds is that they have Lyman alpha forests .,259,5519,17,forests,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002849,EN2006a,C,B,"whereas a broad line quasar , someone has looked at it and they've seen a broad line .",1170,4279,16,line,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002850,EN2006a,B,C,But someone's l someone's looked at that spectrum .,230,1660,8,spectrum,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002851,EN2006a,C,A,"alpha forest clouds , they could just be discussing the physical object , which we aren't marking .",1539,4830,15,marking,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002852,EN2006a,A,C,B b why aren't you marking it then ?,1240,1940,8,then,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002853,EN2006a,C,B,Because they weren't I don't know .,1849,2269,6,know,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002854,EN2006a,B,C,I don't think we were making diffuse diffuse emission or,439,3620,10,or,0,0,0.18,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002855,EN2006a,C,A,Because they weren't I don't know . Anything blobby I di I didn't mark . Yeah .,779,8500,14,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002856,EN2006a,B,D,I don't think we were making diffuse diffuse emission or Um,320,6799,11,um,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002857,EN2006a,D,A,I it it wouldn't count as a source type ? Or,399,2299,10,or,0,1,0.22,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002858,EN2006a,C,B,Yeah . I w I remembered not marking nebula or clouds or,210,6420,11,or,0,0,0.18,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002859,EN2006a,A,A,"Yeah , but this is um species of cloud , it's a p",1669,5870,11,p,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002860,EN2006a,B,C,"It's a modifier of of clouds , but I don't th don't think if we're including the",1869,4200,16,the,0,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002861,EN2006a,C,B,Yeah . I think we just have to decide whether we're doing it .,210,3730,12,it,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002862,EN2006a,B,C,"I think if we're not including nebula and clouds , we can't include Perhaps we should've done .",710,6750,16,done,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002863,EN2006a,B,D,whole thing . So I think maybe we just need to put under don't include diffuse emission .,1790,4829,16,emission,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002864,EN2006a,B,B,"don't label the source , what do we do about the spectral features that define that source ?",1799,4490,16,source,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002865,EN2006a,B,C,"but just to know this is a Lyman alpha forest cloud , we're seen Lyman alpha forest .",1389,3259,16,forest,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002866,EN2006a,B,C,"in the cloud , but it a spectral feature in the quasar , the Lyman alpha forest .",340,2829,15,forest,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002867,EN2006a,A,C,"is true . Uh and he could point at it , that's true , and say that is",299,4079,15,is,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002868,EN2006a,A,A,". Uh and he could point at it , that's true , and say that is Yeah .",1220,4319,14,yeah,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002869,EN2006a,C,B,Nope . And here .,1629,1210,3,here,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002870,EN2006a,B,C,"No one else can read that , sorry . Okay , so th Lyman alpha forest again .",389,7039,14,again,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002871,EN2006a,B,C,"say Lyman alpha forest clouds . Each helium two optical depth , I think that's elemental species .",620,8190,15,species,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002872,EN2006a,B,C,"Oh . Oh , we marked the same lines .",209,2330,7,lines,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002873,EN2006a,C,B,"Oh , rubbish . Excellent .",210,2899,3,excellent,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002874,EN2006a,C,B,"Oh , rubbish . Excellent . Uh you've got line brightness temperatures .",2410,6089,9,temperatures,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002875,EN2006a,B,B,the line . They're gonna we're gonna have a lot of these . And we weren't using line,1500,5300,16,line,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002876,EN2006a,B,C,weren't using line What was the one we didn't do before ? Line ratio we weren't doing .,309,6250,16,doing,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002877,EN2006a,C,C,"Yeah , I don't think line brightness temperatures counts .",1759,2180,8,counts,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002878,EN2006a,C,A,", I don't think line brightness temperatures counts . 'Cause it's not talking about a specific line .",619,5610,15,line,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002879,EN2006a,C,B,think line brightness temperatures counts . 'Cause it's not talking about a specific line . So Yeah .,250,7940,15,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002880,EN2006a,B,C,"Was talking about l lines , okay .",309,2250,6,okay,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002881,EN2006a,B,C,"Line feature , need that .",230,1419,4,that,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002882,EN2006a,C,D,Feature . Right .,1970,1680,2,right,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002883,EN2006a,D,B,"Did did you resolve the the li the different um segmentations , like uh the main problem was",839,5840,17,was,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002884,EN2006a,B,D,There's only one difference here .,519,1099,5,here,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002885,EN2006a,D,B,"oh sorry . No no , I I se okay , sorry . Yeah , I see .",1450,2480,12,see,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002886,EN2006a,B,C,"No , no , they are the same otherwise . Quite impressively . That one's the same .",230,7759,13,same,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002887,EN2006a,C,C,"Yes , excellent . Um damped Lyman alpha again .",2089,4150,7,again,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002888,EN2006a,B,C,And damped Lyman alpha data .,1039,2660,5,data,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002889,EN2006a,C,B,That's a modifier of data .,1500,1279,5,data,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002890,EN2006a,B,C,I can't even but if you said,1790,2409,7,said,0,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002891,EN2006a,B,C,I can't even but if you said If you said the spectral dat The continuum's spet mm .,309,9230,17,mm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002892,EN2006a,C,B,that's a description of the type of data . A d I really don't think that counts .,1139,6410,16,counts,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002893,EN2006a,C,B,"I wouldn't , but you would .",250,1470,5,would,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002894,EN2006a,B,C,"damped Lyman alpha , because in the spectrum . And and a da is equivalent of spectrum .",2679,3779,15,spectrum,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002895,EN2006a,C,C,"wouldn't for example , when we were saying silicone two levels , we didn't mark silicone two .",1269,4109,15,two,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002896,EN2006a,B,B,That's because it was talking about s but if it's saying silicone two line .,1669,3160,14,line,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002897,EN2006a,B,C,it was talking about s but if it's saying silicone two line . Levels the new word .,370,5609,16,word,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002898,EN2006a,C,C,". And this answer is inconsistent with that answer . Yeah , I don't think that's right .",2750,4410,14,right,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002899,EN2006a,A,A,I'm not sure actually . I th I think I would mark it .,1170,3220,12,it,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002900,EN2006a,A,B,I'm not sure actually . I th I think I would mark it . And,1220,5019,13,and,0,0,0.18,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002901,EN2006a,A,A,I'm not sure actually . I th I think I would mark it . And And that it,1639,6920,16,it,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002902,EN2006a,A,A,that it It is a region of the spectrum and they're actually using a region of the spectrum,1170,5219,18,spectrum,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002903,EN2006a,A,B,region of the spectrum and they're actually using a region of the spectrum as the data . Um,1610,6419,17,um,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002904,EN2006a,B,B,"? But if it just said em but if it just said emission line , we would .",2019,4629,15,would,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002905,EN2006a,B,B,"uh I think it's the same actually , I th I think it's data isn't even needed .",2559,4869,16,needed,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002906,EN2006a,B,D,"feature there rather than data , then you'd mark it . But I think data is equivalent if",929,4880,16,if,0,0,0.18,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002907,EN2006a,B,B,Okay . That's think enough .,2569,1869,4,enough,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002908,EN2006a,B,C,"Given that we can argue about it for ten minutes , it's probably not that clear-cut .",1300,3759,15,clear-cut,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002909,EN2006a,B,B,Lyman alpha systems and uh it shouldn't be either of them . It should be damped Lyman alpha,1290,5159,17,alpha,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002910,EN2006a,C,B,Right . Source type .,1299,1509,3,type,1,0,0.72,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002911,EN2006a,C,B,Right . Source type . Did we have a rule about this ?,799,4279,10,this,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002912,EN2006a,B,C,We're ten percent of the way there .,339,1250,7,there,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002913,EN2006a,C,C,Are we ? Excellent .,1449,830,3,excellent,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002914,EN2006a,C,A,Are we ? Excellent . Just hitting the half an hour mark .,410,3720,10,mark,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002915,EN2006a,A,B,You have to s speed up . We'll go p could be here all day .,1119,3059,14,day,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002916,EN2006a,B,B,"Continua . Oh gosh , it will be here forever . Remarkably soft ionising continua .",1269,6200,12,continua,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002917,EN2006a,B,C,"forever . Remarkably soft ionising continua . You're right though , I think . Or or continuum .",1079,9220,13,continuum,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002918,EN2006a,C,B,Oxygen abundance . Yeah .,710,3349,3,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002919,EN2006a,B,C,Heavy element absorption lines I think should be there .,389,3450,9,there,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002920,EN2006a,C,B,I'm happy enough with that .,2240,1539,5,that,1,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002921,EN2006a,C,C,"Blue-shifted . that's okay with me , I don't care .",1970,3339,8,care,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002922,EN2006a,C,B,"that's okay with me , I don't care . Yeah , you can have that as well .",950,5019,14,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002923,EN2006a,B,C,"Mm . Oh , thank you . And that one .",1740,3950,7,one,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002924,EN2006a,B,C,"You're right , star-forming galaxies are distinct .",200,3669,6,distinct,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002925,EN2006a,C,B,I don't know why I did that . I don't like that at all .,1720,2550,13,all,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002926,EN2006a,C,B,can't tell the difference between a line from an ion and a line line from something else .,419,2890,17,else,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002927,EN2006a,C,C,"ion and a line line from something else . Well , you'd know where they are in the",1220,4200,16,the,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002928,EN2006a,C,C,"the Well I guess yeah , I dunno . Yeah . Yeah , yeah . That's true .",1939,6009,12,true,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002929,EN2006a,C,B,", I dunno . Yeah . Yeah , yeah . That's true . That's true . Alright .",839,6840,10,alright,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002930,EN2006a,B,C,Doesn't say .,250,469,2,say,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002931,EN2006a,C,B,"blue wing flux or if it was said blue wing feature , we'd mark feature . Hmm .",2919,4190,15,hmm,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002932,EN2006a,B,C,Should actually be excess blue wing flux .,2119,1569,7,flux,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002933,EN2006a,C,B,"uh You can point to it , but can you point to a line peak velocity shift ?",359,5279,16,shift,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002934,EN2006a,B,C,"No , but you can't you can't s also point to increa increasing blue wing .",470,4299,14,wing,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002935,EN2006a,A,B,"Yeah , uh I don't think that's a feature .",660,3130,8,feature,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002936,EN2006a,C,B,"Mm there's a system issue again , so we should be consistent and keep it . Right ?",449,4490,15,right,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
